"15:34:22","EURUSD",1.5045477268160443,1.7611011572119235,
"15:34:23","EURUSD",1.2990403376826103,1.9064694158003657,
"15:34:24","EURUSD",1.2056738566943994,1.7101147405805741,
"15:34:25","EURUSD",1.7258349122138941,1.9625581650548489,
"15:34:26","EURUSD",1.4623577147220548,1.6717462731218977,
"15:34:27","EURUSD",1.5868517823600834,1.9291677723286418,
"15:34:28","EURUSD",1.1020572752299729,1.2000329189937062,
"15:34:29","EURUSD",1.146819667386421,1.3262787656162418,
"15:34:30","EURUSD",1.4377109834921504,1.5951430128252349,
"15:34:31","EURUSD",1.0272824687568711,1.8276628940789057,
"15:34:32","EURUSD",1.13077538534995,1.6813250698855282,
"15:34:33","EURUSD",1.9500734101685844,1.9986623837100406,
"15:34:34","EURUSD",1.8828013063884799,1.9803753222386531,
"15:34:35","EURUSD",1.1776343806708347,1.2823449235262521,
"15:34:36","EURUSD",1.2511659885870487,1.80805016385573,
"15:34:37","EURUSD",1.0508574601609708,1.2656071025811753,
"15:34:38","EURUSD",1.8732221777521849,1.887371901038287,
"15:34:39","EURUSD",1.2345619386152611,1.3365793386744698,
"15:34:40","EURUSD",1.3630334525202636,1.5306877185570971,
"15:34:41","EURUSD",1.5593141716265566,1.6658821035351905,
"15:34:42","EURUSD",1.575683029160428,1.9591490399628628,
"15:34:43","EURUSD",1.2038305664554416,1.485343118005106,
"15:34:44","EURUSD",1.0765459353649627,1.835056824712094,
"15:34:45","EURUSD",1.3498743865274565,1.8158349226668045,
"15:34:46","EURUSD",1.1805821880895588,1.1821150873641133,
"15:34:47","EURUSD",1.1748059680122835,1.7632361826359269,
"15:34:48","EURUSD",1.5450279558549576,1.5799150367915511,
"15:34:49","EURUSD",1.7679676598508034,1.922265056858925,
"15:34:50","EURUSD",1.308848647628801,1.5718391575250317,
"15:34:51","EURUSD",1.2492345561250136,1.8651834362489192,
"15:34:52","EURUSD",1.2316694922216822,1.9657713673384574,
"15:34:53","EURUSD",1.1586813882744056,1.6054684682290374,
"15:34:54","EURUSD",1.0790317671662091,1.2487185744126073,
"15:34:55","EURUSD",1.8231418641895261,1.8628959028909682,
"15:34:56","EURUSD",1.5968862408187277,1.9932968534295679,
"15:34:57","EURUSD",1.1553002257252367,1.5412765550360974,
"15:34:58","EURUSD",1.068821532535408,1.3901104667663178,
"15:34:59","EURUSD",1.1467236814265189,1.35618323111246,
"15:35:00","EURUSD",1.2991622840179442,1.8096377445069742,
"15:35:01","EURUSD",1.0387021894680823,1.8158778239424251,
"15:35:02","EURUSD",1.3265331734462471,1.6962004193805278,
"15:35:03","EURUSD",1.5341321169885145,1.8980345540272536,
"15:35:04","EURUSD",1.8650195873213873,1.962303356465424,
"15:35:05","EURUSD",1.0261998079516279,1.4270718006107521,
"15:35:06","EURUSD",1.4493941172382803,1.8876454733707388,
"15:35:07","EURUSD",1.1147390360769083,1.9735036677342239,
"15:35:08","EURUSD",1.1041270685895079,1.4785894594754996,
"15:35:09","EURUSD",1.196738210014392,1.9095382836097876,
"15:35:10","EURUSD",1.1219499690805468,1.2109231603501025,
"15:35:11","EURUSD",1.1537749043257051,1.9589932430082733,
"15:35:12","EURUSD",1.0558330891056711,1.1733529421210673,
"15:35:13","EURUSD",1.8834947309800691,1.9959439313273957,
"15:35:14","EURUSD",1.4914117538552152,1.6073173196389796,
"15:35:15","EURUSD",1.2002210958432922,1.7342490986386203,
"15:35:16","EURUSD",1.151353651364901,1.4776338734283301,
"15:35:17","EURUSD",1.0896595364095876,1.472072275079229,
"15:35:18","EURUSD",1.5399621911873718,1.6138869308579082,
"15:35:19","EURUSD",1.5585544115890355,1.8331439146493231,
"15:35:20","EURUSD",1.400786878448858,1.8930455863923603,
"15:35:21","EURUSD",1.3102973731200369,1.4071494690330151,
"15:35:22","EURUSD",1.741207126832047,1.8850244958151015,
"15:35:23","EURUSD",1.077978202354346,1.0904573279625251,
"15:35:24","EURUSD",1.3882893355374488,1.6675013743439806,
"15:35:25","EURUSD",1.8828029762093328,1.9392190807499847,
"15:35:26","EURUSD",1.0758673105072836,1.1088324528261644,
"15:35:27","EURUSD",1.4425190707621054,1.8689577742499406,
"15:35:28","EURUSD",1.4974054204641336,1.8261513851860336,
"15:35:29","EURUSD",1.050121254394647,1.6867165304738436,
"15:35:30","EURUSD",1.4865883606716253,1.7099148411670813,
"15:35:31","EURUSD",1.5778628347370423,1.8646913837387502,
"15:35:32","EURUSD",1.2145789576399582,1.8675355579963115,
"15:35:33","EURUSD",1.6315946237420591,1.738214783507894,
"15:35:34","EURUSD",1.4923053156785198,1.5344208327680073,
"15:35:35","EURUSD",1.2381544965800539,1.9220528305473925,
"15:35:36","EURUSD",1.2766897311722887,1.4472727998522918,
"15:35:37","EURUSD",1.1502129356132931,1.3514804074271181,
